ZipCode,YEAR,RegionID,City,Metro,CountyName,HOME_PRICE,NEXT_YEAR_PRICE,PRICE_CHANGE,PCT_PRICE_CHANGE (%)
90277,2018,96123,Redondo Beach,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,1352069.1255907028,1341977.146142007,-10091.979448695667,-0.746410021328355
90278,2012,96124,Redondo Beach,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,650491.7349048932,747891.7785185863,97400.0436136931,14.973294568905432
90278,2013,96124,Redondo Beach,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,747891.7785185863,789123.2504338765,41231.471915290225,5.513026496555551
90278,2014,96124,Redondo Beach,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,789123.2504338765,769194.512753868,-19928.73768000852,-2.5254277667083413
90278,2015,96124,Redondo Beach,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,769194.512753868,815880.0759121804,46685.56315831235,6.069409282597301
90278,2016,96124,Redondo Beach,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,815880.0759121804,910728.6542152332,94848.57830305281,11.625308804974681
90278,2017,96124,Redondo Beach,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,910728.6542152332,1080502.4421700784,169773.78795484523,18.64153358621815
90278,2018,96124,Redondo Beach,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,1080502.4421700784,1074530.4892869454,-5971.952883132966,-0.5527014701733493
90280,2012,96125,South Gate,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,251568.1308605367,299617.0449442487,48048.91408371198,19.09976192904543
90280,2013,96125,South Gate,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,299617.0449442487,338746.89213678293,39129.847192534246,13.05995364843657
90280,2014,96125,South Gate,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,338746.89213678293,341804.7253250336,3057.833188250661,0.9026896657153495
90280,2015,96125,South Gate,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,341804.7253250336,363629.0975652984,21824.372240264784,6.3850411136099
90280,2016,96125,South Gate,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,363629.0975652984,412414.04343964503,48784.94587434665,13.416128192432714
90280,2017,96125,South Gate,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,412414.04343964503,479189.6328419897,66775.58940234466,16.191395628872897
90280,2018,96125,South Gate,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,479189.6328419897,498411.92366036185,19222.29081837216,4.0114162538050175
90290,2012,96126,Topanga,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,647103.0652579869,769074.6952329883,121971.62997500144,18.848872231253274
90290,2013,96126,Topanga,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,769074.6952329883,841226.6903417973,72151.99510880897,9.381662867863673
90290,2014,96126,Topanga,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,841226.6903417973,790560.8077667734,-50665.88257502392,-6.022857234170489
90290,2015,96126,Topanga,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,790560.8077667734,810498.3541855561,19937.546418782673,2.521949763118605
90290,2016,96126,Topanga,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,810498.3541855561,917046.4551918192,106548.10100626317,13.145998441086281
90290,2017,96126,Topanga,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,917046.4551918192,1137183.0278283951,220136.5726365759,24.004953226772987
90290,2018,96126,Topanga,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,1137183.0278283951,1133731.1618144205,-3451.86601397465,-0.30354533346900675
90291,2012,96127,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,1017846.2179903176,1279345.467377792,261499.2493874745,25.691430077108375
90291,2013,96127,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,1279345.467377792,1505638.6672408776,226293.19986308552,17.68820116484306
90291,2014,96127,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,1505638.6672408776,1390394.184000556,-115244.48324032174,-7.65419258602798
90291,2015,96127,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,1390394.184000556,1457185.5506615525,66791.36666099657,4.803772011532657
90291,2016,96127,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,1457185.5506615525,1702520.2840488262,245334.73338727374,16.836204097404988
90291,2017,96127,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,1702520.2840488262,2175335.957862683,472815.6738138569,27.771514867913144
90291,2018,96127,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2175335.957862683,2021860.2321486312,-153475.72571405186,-7.055265425063135
90292,2012,96128,Marina del Rey,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,780653.9077715612,927609.8492361214,146955.94146456022,18.824723735010522
90292,2013,96128,Marina del Rey,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,927609.8492361214,995571.0285847996,67961.17934867821,7.326483155029417
90292,2014,96128,Marina del Rey,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,995571.0285847996,963157.6963162615,-32413.33226853807,-3.255752863219965
90292,2015,96128,Marina del Rey,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,963157.6963162615,996980.2800625758,33822.58374631428,3.5116351014661187
90292,2016,96128,Marina del Rey,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,996980.2800625758,1142312.7048429844,145332.42478040862,14.577261725907636
90292,2017,96128,Marina del Rey,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,1142312.7048429844,1438410.6250405416,296097.9201975572,25.920916307961146
90292,2018,96128,Marina del Rey,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,1438410.6250405416,1386239.3941958512,-52171.230844690464,-3.6270053861163616
90293,2012,96129,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,824050.2953453375,955251.0747303688,131200.77938503132,15.921452868365101
90293,2013,96129,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,955251.0747303688,1047815.8406342636,92564.76590389479,9.690098064534743
90293,2014,96129,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,1047815.8406342636,992959.7527655296,-54856.08786873403,-5.2352794967795635
90293,2015,96129,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,992959.7527655296,1061224.5081560295,68264.75539049995,6.874876368389877
90293,2016,96129,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,1061224.5081560295,1212399.3821152218,151174.8739591923,14.245324415082713
90293,2017,96129,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,1212399.3821152218,1583997.4113069857,371598.02919176384,30.649803577386564
90293,2018,96129,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,1583997.4113069857,1535335.2635519097,-48662.147755075945,-3.072110308243743
90301,2012,96133,Inglewood,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,229542.24263798931,300798.6806403517,71256.43800236241,31.042843000684982
90301,2013,96133,Inglewood,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,300798.6806403517,337525.5223589771,36726.841718625394,12.209774870168943
90301,2014,96133,Inglewood,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,337525.5223589771,335489.7873962869,-2035.7349626902142,-0.6031351195199683
90301,2015,96133,Inglewood,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,335489.7873962869,359637.9128006881,24148.125404401217,7.197871980489526
90301,2016,96133,Inglewood,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,359637.9128006881,425069.510306625,65431.597505936865,18.193742977870954
90301,2017,96133,Inglewood,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,425069.510306625,579155.9041870139,154086.39388038887,36.24969331939105
90301,2018,96133,Inglewood,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,579155.9041870139,586488.9686294014,7333.064442387549,1.2661641518929672
90302,2012,96134,Inglewood,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,257579.76556107905,326943.0804666272,69363.31490554815,26.928867939007517
90302,2013,96134,Inglewood,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,326943.0804666272,371930.9177722499,44987.8373056227,13.760143582612033
90302,2014,96134,Inglewood,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,371930.9177722499,371796.584955458,-134.3328167918953,-0.03611767948642371
90302,2015,96134,Inglewood,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,371796.584955458,400919.16940631735,29122.584450859344,7.8329348975457345
90302,2016,96134,Inglewood,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,400919.16940631735,466590.3993291803,65671.22992286296,16.38016710952214
90302,2017,96134,Inglewood,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,466590.3993291803,649973.7583065117,183383.35897733137,39.30285733289469
90302,2018,96134,Inglewood,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,649973.7583065117,664952.6663760198,14978.90806950815,2.3045404338377096
90303,2012,96135,Inglewood,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,271053.39096958603,324749.27070376236,53695.87973417633,19.81007488675962
90303,2013,96135,Inglewood,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,324749.27070376236,353844.59573603113,29095.325032268767,8.95931959114687
90303,2014,96135,Inglewood,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,353844.59573603113,356799.2136347836,2954.617898752447,0.8350043873374849
90303,2015,96135,Inglewood,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,356799.2136347836,382266.33766107896,25467.12402629538,7.137662599324923
90303,2016,96135,Inglewood,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,382266.33766107896,444368.8304899658,62102.49282888684,16.245870146156452
90303,2017,96135,Inglewood,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,444368.8304899658,576256.4152887737,131887.58479880792,29.679756038106287
90303,2018,96135,Inglewood,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,576256.4152887737,605738.296937881,29481.881649107323,5.116104717781468
90304,2012,96136,Inglewood,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,246213.79156764815,303228.12018077116,57014.32861312301,23.15643175392883
90304,2013,96136,Inglewood,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,303228.12018077116,339063.056040195,35834.93585942383,11.817814204718424
90304,2014,96136,Inglewood,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,339063.056040195,334840.51737523766,-4222.538664957334,-1.2453549833092885
90304,2015,96136,Inglewood,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,334840.51737523766,356391.5699770514,21551.052601813746,6.436214102985227
90304,2016,96136,Inglewood,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,356391.5699770514,417973.0950673658,61581.52509031439,17.279175569242483
90304,2017,96136,Inglewood,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,417973.0950673658,552255.9937333012,134282.89866593538,32.12716326736118
90304,2018,96136,Inglewood,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,552255.9937333012,554618.5315185381,2362.5377852369566,0.42779758156466247
90305,2012,96137,Inglewood,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,302223.7341598408,353135.25284453697,50911.51868469617,16.845638819937935
90305,2013,96137,Inglewood,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,353135.25284453697,390910.6177443464,37775.364899809414,10.697137880040401
90305,2014,96137,Inglewood,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,390910.6177443464,392510.0304586252,1599.412714278791,0.40915049161565603
90305,2015,96137,Inglewood,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,392510.0304586252,421513.5160731022,29003.485614477016,7.38923425232933
90305,2016,96137,Inglewood,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,421513.5160731022,489683.193321978,68169.67724887579,16.17259581233767
90305,2017,96137,Inglewood,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,489683.193321978,646597.7424800302,156914.5491580522,32.04409530446704
90305,2018,96137,Inglewood,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,646597.7424800302,673625.8261454782,27028.083665448008,4.180046091992465
90402,2012,96149,Santa Monica,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2009882.1731147133,2407342.3746832125,397460.2015684992,19.775298616264422
90402,2013,96149,Santa Monica,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2407342.3746832125,2611758.7552116173,204416.38052840484,8.49137134286121
90402,2014,96149,Santa Monica,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2611758.7552116173,2333482.047139181,-278276.7080724365,-10.654763098511722
90402,2015,96149,Santa Monica,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2333482.047139181,2494656.2288361993,161174.18169701844,6.907024714186935
90402,2016,96149,Santa Monica,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2494656.2288361993,3312105.654847277,817449.4260110776,32.768018958364934
90402,2017,96149,Santa Monica,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,3312105.654847277,4467257.041837226,1155151.3869899488,34.87664668243241
90402,2018,96149,Santa Monica,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,4467257.041837226,4323632.141740888,-143624.9000963373,-3.2150578923766036
90403,2012,96150,Santa Monica,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,1173126.316104362,1384565.7363347886,211439.4202304266,18.02358512701004
90403,2013,96150,Santa Monica,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,1384565.7363347886,1528728.7975904671,144163.06125567853,10.412149995658988
90403,2014,96150,Santa Monica,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,1528728.7975904671,1391392.0671956895,-137336.7303947776,-8.983721024372885
90403,2015,96150,Santa Monica,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,1391392.0671956895,1474692.580695708,83300.51350001851,5.98684694730999
90403,2016,96150,Santa Monica,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,1474692.580695708,1756821.478970542,282128.89827483403,19.1313702915448
90403,2017,96150,Santa Monica,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,1756821.478970542,2302573.2209474314,545751.7419768893,31.064723906761866
90403,2018,96150,Santa Monica,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2302573.2209474314,2134042.0159030217,-168531.20504440973,-7.3192549757468655
90404,2012,96151,Santa Monica,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,667761.7984745313,802129.0575752668,134367.25910073554,20.12203444517055
90404,2013,96151,Santa Monica,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,802129.0575752668,888799.9162147198,86670.85863945296,10.805101475995377
90404,2014,96151,Santa Monica,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,888799.9162147198,855718.3529802054,-33081.563234514324,-3.7220484195592958
90404,2015,96151,Santa Monica,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,855718.3529802054,867833.0545173272,12114.701537121786,1.4157346859431006
90404,2016,96151,Santa Monica,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,867833.0545173272,1004385.2560712836,136552.20155395637,15.734846793765442
90404,2017,96151,Santa Monica,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,1004385.2560712836,1274038.9406510908,269653.6845798072,26.847634704891494
90404,2018,96151,Santa Monica,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,1274038.9406510908,1229211.8603521234,-44827.08029896743,-3.518501583323567
90405,2012,96152,Santa Monica,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,1003199.4209051828,1209807.455597523,206608.03469234006,20.594911678270154
90405,2013,96152,Santa Monica,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,1209807.455597523,1355408.6774806876,145601.22188316472,12.035073945816642
90405,2014,96152,Santa Monica,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,1355408.6774806876,1238726.3643377994,-116682.31314288825,-8.608644394970739
90405,2015,96152,Santa Monica,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,1238726.3643377994,1325995.0384037886,87268.67406598921,7.045032428339527
90405,2016,96152,Santa Monica,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,1325995.0384037886,1551849.6498128958,225854.61140910722,17.03283985745432
90405,2017,96152,Santa Monica,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,1551849.6498128958,2052764.081133676,500914.4313207802,32.278541376812804
90405,2018,96152,Santa Monica,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2052764.081133676,1952381.8135640495,-100382.26756962645,-4.890102496054419
90501,2012,96159,Torrance,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,480897.4512637046,545453.5606210321,64556.109357327514,13.424090559782895
90501,2013,96159,Torrance,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,545453.5606210321,575926.5934072947,30473.03278626257,5.586732764484508
90501,2014,96159,Torrance,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,575926.5934072947,559685.7180950987,-16240.875312195974,-2.819955789176494
90501,2015,96159,Torrance,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,559685.7180950987,592343.7901470523,32658.072051953524,5.835073327063965
90501,2016,96159,Torrance,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,592343.7901470523,656798.8934801779,64455.10333312559,10.881367274420873
90501,2017,96159,Torrance,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,656798.8934801779,749809.5099970745,93010.61651689664,14.161201768179241
90501,2018,96159,Torrance,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,749809.5099970745,757665.554153415,7856.044156340533,1.0477386658340975
90502,2012,96160,West Carson,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,326568.89500606473,389039.0145028012,62470.11949673644,19.12923136650118
90502,2013,96160,West Carson,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,389039.0145028012,423299.37918057456,34260.36467777338,8.80640845791745
90502,2014,96160,West Carson,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,423299.37918057456,410231.2770119696,-13068.102168604964,-3.0872008822461003
90502,2015,96160,West Carson,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,410231.2770119696,442417.6269104851,32186.349898515502,7.845903445722979
90502,2016,96160,West Carson,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,442417.6269104851,497906.34227666655,55488.71536618145,12.54215745282874
90502,2017,96160,West Carson,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,497906.34227666655,587713.5400649024,89807.19778823585,18.03696602409085
90502,2018,96160,West Carson,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,587713.5400649024,597072.3644950124,9358.82443011005,1.5924125942506848
90503,2012,96161,Torrance,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,626669.6052532827,708228.2126519773,81558.60739869461,13.014610364855795
90503,2013,96161,Torrance,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,708228.2126519773,738696.7955535933,30468.582901616,4.3020854517395835
90503,2014,96161,Torrance,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,738696.7955535933,708938.1937286913,-29758.601824901998,-4.028527266400329
90503,2015,96161,Torrance,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,708938.1937286913,750294.0626604435,41355.868931752164,5.833494273208665
90503,2016,96161,Torrance,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,750294.0626604435,831407.0132376162,81112.95057717268,10.810821331779822
90503,2017,96161,Torrance,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,831407.0132376162,949695.343920288,118288.33068267186,14.227487716520507
90503,2018,96161,Torrance,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,949695.343920288,946540.7099087052,-3154.6340115828207,-0.33217326290773125
90504,2012,96162,Torrance,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,447476.1366473934,507902.4265916408,60426.2899442474,13.503801654536652
90504,2013,96162,Torrance,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,507902.4265916408,537175.021941087,29272.595349446172,5.7634289219456045
90504,2014,96162,Torrance,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,537175.021941087,526819.7627591462,-10355.259181940812,-1.9277253704987969
90504,2015,96162,Torrance,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,526819.7627591462,564778.2464179035,37958.48365875729,7.205212549346089
90504,2016,96162,Torrance,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,564778.2464179035,634847.5896070233,70069.34318911983,12.406523026255607
90504,2017,96162,Torrance,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,634847.5896070233,736013.5000352053,101165.91042818199,15.935464209733341
90504,2018,96162,Torrance,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,736013.5000352053,743868.5022699937,7855.002234788379,1.0672361627079743
90505,2012,96163,Torrance,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,673078.2020683287,759867.5405575054,86789.3384891767,12.894391501979754
90505,2013,96163,Torrance,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,759867.5405575054,800366.5800047311,40499.03944722563,5.329749895292538
90505,2014,96163,Torrance,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,800366.5800047311,761585.4778810233,-38781.102123707766,-4.845417474012787
90505,2015,96163,Torrance,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,761585.4778810233,808028.4459061673,46442.96802514396,6.098195064638482
90505,2016,96163,Torrance,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,808028.4459061673,892758.501060431,84730.05515426374,10.486023800714445
90505,2017,96163,Torrance,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,892758.501060431,1014622.6336786656,121864.13261823461,13.650290921171033
90505,2018,96163,Torrance,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,1014622.6336786656,1019813.9382186593,5191.304539993638,0.5116488010100652
90601,2012,96169,Whittier,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,381689.39188589016,437943.61420724355,56254.22232135339,14.738220007479574
90601,2013,96169,Whittier,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,437943.61420724355,470245.2905014204,32301.67629417684,7.375761455649641
90601,2014,96169,Whittier,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,470245.2905014204,460203.6474045419,-10041.643096878484,-2.135405351145809
90601,2015,96169,Whittier,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,460203.6474045419,486844.8357052186,26641.188300676702,5.7889998158267035
90601,2016,96169,Whittier,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,486844.8357052186,541635.8987127051,54791.06300748652,11.254317390081582
90601,2017,96169,Whittier,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,541635.8987127051,616729.6037155098,75093.70500280464,13.86424075311077
90601,2018,96169,Whittier,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,616729.6037155098,628188.4412716193,11458.83755610953,1.8580002463114063
90602,2012,96170,Whittier,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,367419.13279955933,427452.1798722373,60033.04707267799,16.339118383752822
90602,2013,96170,Whittier,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,427452.1798722373,463030.6262694833,35578.44639724598,8.323374653950799
90602,2014,96170,Whittier,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,463030.6262694833,453491.2565470326,-9539.369722450676,-2.0602027557673415
90602,2015,96170,Whittier,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,453491.2565470326,479150.18817518576,25658.931628153136,5.658087395890507
90602,2016,96170,Whittier,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,479150.18817518576,528850.7629208566,49700.574745670834,10.372650574332953
90602,2017,96170,Whittier,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,528850.7629208566,601678.1273800593,72827.36445920274,13.770872534432076
90602,2018,96170,Whittier,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,601678.1273800593,605923.791782203,4245.6644021436805,0.7056371519820664
90603,2012,96171,Whittier,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,396773.0317135207,455605.2493402075,58832.21762668679,14.827675503199272
90603,2013,96171,Whittier,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,455605.2493402075,493637.23426173575,38031.98492152826,8.347573908905774
90603,2014,96171,Whittier,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,493637.23426173575,490635.1724706294,-3002.06179110636,-0.6081514081076409
90603,2015,96171,Whittier,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,490635.1724706294,517902.7686656937,27267.59619506431,5.5576113831701734
90603,2016,96171,Whittier,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,517902.7686656937,567255.2938463812,49352.525180687546,9.529303214160766
90603,2017,96171,Whittier,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,567255.2938463812,627920.0208959904,60664.72704960918,10.694431186046865
90603,2018,96171,Whittier,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,627920.0208959904,634945.7163909482,7025.695494957734,1.1188838165938142
90604,2012,96172,Whittier,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,327467.7100762552,383399.96158772986,55932.251511474664,17.080234108715665
90604,2013,96172,Whittier,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,383399.96158772986,418860.4728981592,35460.51131042931,9.248960579855252
90604,2014,96172,Whittier,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,418860.4728981592,415708.08923636103,-3152.3836617981433,-0.7526094883067678
90604,2015,96172,Whittier,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,415708.08923636103,449502.1292434157,33794.04000705469,8.129271688971214
90604,2016,96172,Whittier,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,449502.1292434157,502876.46424164943,53374.33499823371,11.874100593932955
90604,2017,96172,Whittier,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,502876.46424164943,567910.886883837,65034.42264218762,12.932484867881259
90604,2018,96172,Whittier,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,567910.886883837,577652.6615924076,9741.774708570563,1.715370304313815
90605,2012,96173,Whittier,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,321086.7456766737,378304.3443591013,57217.598682427604,17.819981501212226
90605,2013,96173,Whittier,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,378304.3443591013,411893.5303085169,33589.18594941561,8.878879254299928
90605,2014,96173,Whittier,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,411893.5303085169,410345.5517702197,-1547.9785382972332,-0.37582006620443026
90605,2015,96173,Whittier,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,410345.5517702197,437527.3857347811,27181.833964561403,6.624132721141901
90605,2016,96173,Whittier,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,437527.3857347811,489608.7068896284,52081.321154847275,11.903556863619448
90605,2017,96173,Whittier,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,489608.7068896284,552279.4521452166,62670.74525558826,12.80016968115643
90605,2018,96173,Whittier,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,552279.4521452166,561237.8912949994,8958.43914978276,1.6220844565166301
